# Time(fs)    f(t)(a.u.)
1.040148592656093740e+01 -2.878861620393303937e-05
1.043006143734819346e+01 -2.919165029290977698e-05
1.045863694813544953e+01 -2.959363726005354343e-05
1.048721245892270382e+01 -2.999448767537272499e-05
1.051578796970995988e+01 -3.039411165233131906e-05
1.054436348049721417e+01 -3.079241886310034510e-05
1.057293899128447023e+01 -3.118931855357433617e-05
1.060151450207172630e+01 -3.158471955867327364e-05
1.063009001285898059e+01 -3.197853031847902231e-05
1.065866552364623665e+01 -3.237065889384459921e-05
1.068724103443349094e+01 -3.276101298417198571e-05
1.071581654522074700e+01 -3.314949994012821982e-05
1.074439205600800307e+01 -3.353602677814624105e-05
1.077296756679525735e+01 -3.392050020128136920e-05
1.080154307758251342e+01 -3.430282661543370640e-05
1.083011858836976771e+01 -3.468291214593516325e-05
1.085869409915702377e+01 -3.506066265552212229e-05
1.088726960994427984e+01 -3.543598375813401818e-05
1.091584512073153412e+01 -3.580878083485611042e-05
1.094442063151878841e+01 -3.617895905470108438e-05
1.097299614230604448e+01 -3.654642339181254121e-05
1.100157165309330054e+01 -3.691107864273341103e-05
1.103014716388055660e+01 -3.727282944344080203e-05
1.105872267466781089e+01 -3.763158028813982513e-05
1.108729818545506518e+01 -3.798723554604503108e-05
1.111587369624232124e+01 -3.833969947676641159e-05
1.114444920702957731e+01 -3.868887625225831339e-05
1.117302471781683337e+01 -3.903466997452681778e-05
1.120160022860408766e+01 -3.937698469605744456e-05
1.123017573939134195e+01 -3.971572443500156503e-05
1.125875125017859801e+01 -4.005079319283729648e-05
1.128732676096585408e+01 -4.038209497508628819e-05
1.131590227175311014e+01 -4.070953381420021962e-05
1.134447778254036443e+01 -4.103301377737682070e-05
1.137305329332761872e+01 -4.135243899516079306e-05
1.140162880411487478e+01 -4.166771368095667765e-05
1.143020431490213085e+01 -4.197874214682435903e-05
1.145877982568938513e+01 -4.228542882193967410e-05
1.148735533647663942e+01 -4.258767827173656393e-05
1.151593084726389549e+01 -4.288539521891026528e-05
1.154450635805115155e+01 -4.317848456527517882e-05
1.157308186883840762e+01 -4.346685140522370087e-05
1.160165737962566190e+01 -4.375040104557911038e-05
1.163023289041291619e+01 -4.402903903040601095e-05
1.165880840120017226e+01 -4.430267116141765172e-05
1.168738391198742832e+01 -4.457120351721132731e-05
1.171595942277468438e+01 -4.483454246598285735e-05
1.174453493356193867e+01 -4.509259469013521786e-05
1.177311044434919296e+01 -4.534526720824236983e-05
1.180168595513644902e+01 -4.559246739381784917e-05
1.183026146592370509e+01 -4.583410299583264908e-05
1.185883697671096115e+01 -4.607008215447348874e-05
1.188741248749821544e+01 -4.630031342267249347e-05
1.191598799828546973e+01 -4.652470579269685327e-05
1.194456350907272579e+01 -4.674316871147709689e-05
1.197313901985998186e+01 -4.695561209955973186e-05
1.200171453064723615e+01 -4.716194637148325903e-05
1.203029004143449043e+01 -4.736208245653501309e-05
1.205886555222174650e+01 -4.755593181995086579e-05
1.208744106300900256e+01 -4.774340648145372108e-05
1.211601657379625863e+01 -4.792441903653821300e-05
1.214459208458351291e+01 -4.809888266727728755e-05
1.217316759537076720e+01 -4.826671117961418346e-05
1.220174310615802327e+01 -4.842781902535289149e-05
1.223031861694527933e+01 -4.858212130441690670e-05
1.225889412773253540e+01 -4.872953378890587894e-05
1.228746963851978968e+01 -4.886997294667419121e-05
1.231604514930704397e+01 -4.900335596169964897e-05
1.234462066009430004e+01 -4.912960076087387871e-05
1.237319617088155610e+01 -4.924862602662571416e-05
1.240177168166881216e+01 -4.936035122076074883e-05
1.243034719245606468e+01 -4.946469659432278500e-05
1.245892270324332252e+01 -4.956158321292270056e-05
1.248749821403057680e+01 -4.965093297961191649e-05
1.251607372481783287e+01 -4.973266865297028397e-05
1.254464923560508716e+01 -4.980671386723473142e-05
1.257322474639234144e+01 -4.987299315682186443e-05
1.260180025717959928e+01 -4.993143196049102425e-05
1.263037576796685357e+01 -4.998195665170546555e-05
1.265895127875410964e+01 -5.002449456350832488e-05
1.268752678954136393e+01 -5.005897400536723292e-05
1.271610230032861821e+01 -5.008532427063136890e-05
1.274467781111587605e+01 -5.010347566319544113e-05
1.277325332190313034e+01 -5.011335952387763469e-05
1.280182883269038463e+01 -5.011490823848573003e-05
1.283040434347764069e+01 -5.010805526370375792e-05
1.285897985426489498e+01 -5.009273513508800409e-05
1.288755536505215282e+01 -5.006888349813923381e-05
1.291613087583940711e+01 -5.003643712525099443e-05
1.294470638662666140e+01 -4.999533392516152056e-05
1.297328189741391746e+01 -4.994551296500091746e-05
1.300185740820117175e+01 -4.988691449359288833e-05
1.303043291898842959e+01 -4.981947996179544451e-05
1.305900842977568388e+01 -4.974315203048942230e-05
1.308758394056293817e+01 -4.965787459289183118e-05
1.311615945135019423e+01 -4.956359278764769675e-05
1.314473496213744852e+01 -4.946025302321895137e-05
1.317331047292470636e+01 -4.934780299699091573e-05
1.320188598371196065e+01 -4.922619170988617185e-05
1.323046149449921494e+01 -4.909536948097718243e-05
1.325903700528647100e+01 -4.895528796629583653e-05
1.328761251607372529e+01 -4.880590017262241413e-05
1.331618802686098313e+01 -4.864716047308064172e-05
1.334476353764823742e+01 -4.847902463080239020e-05
1.337333904843549170e+01 -4.830144980901103968e-05
1.340191455922274777e+01 -4.811439459100687625e-05
1.343049007001000206e+01 -4.791781899189241325e-05
1.345906558079725990e+01 -4.771168447971488926e-05
1.348764109158451419e+01 -4.749595398324531708e-05
1.351621660237176670e+01 -4.727059191205144336e-05
1.354479211315902454e+01 -4.703556417160411371e-05
1.357336762394627883e+01 -4.679083817995331171e-05
1.360194313473353489e+01 -4.653638287713274545e-05
1.363051864552078918e+01 -4.627216874298407701e-05
1.365909415630804347e+01 -4.599816781526896021e-05
1.368766966709530131e+01 -4.571435369595440456e-05
1.371624517788255559e+01 -4.542070156682712968e-05
1.374482068866981166e+01 -4.511718820440461809e-05
1.377339619945706595e+01 -4.480379199645228482e-05
1.380197171024432024e+01 -4.448049295393486155e-05
1.383054722103157808e+01 -4.414727272437340147e-05
1.385912273181883236e+01 -4.380411460114317350e-05
1.388769824260608843e+01 -4.345100353640725903e-05
1.391627375339334272e+01 -4.308792615432238519e-05
1.394484926418059700e+01 -4.271487076813881915e-05
1.397342477496785484e+01 -4.233182738070861501e-05
1.400200028575510913e+01 -4.193878770321080853e-05
1.403057579654236520e+01 -4.153574516772944307e-05
1.405915130732961948e+01 -4.112269493613271779e-05
1.408772681811687377e+01 -4.069963391059825292e-05
1.411630232890413161e+01 -4.026656074433189876e-05
1.414487783969138590e+01 -3.982347585109395600e-05
1.417345335047864197e+01 -3.937038141171486492e-05
1.420202886126589625e+01 -3.890728139313501526e-05
1.423060437205315054e+01 -3.843418154835036667e-05
1.425917988284040838e+01 -3.795108943229842294e-05
1.428775539362766267e+01 -3.745801439995942125e-05
1.431633090441491873e+01 -3.695496763284629828e-05
1.434490641520217302e+01 -3.644196213366576026e-05
1.437348192598942731e+01 -3.591901273666015540e-05
1.440205743677668515e+01 -3.538613611790187191e-05
1.443063294756393944e+01 -3.484335079909600772e-05
